Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost
Paradise,122400,299676,FALSE,39.768244,-121.627687,0,889,0,139,634,255,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,30483,102000,FALSE,39.775834,-121.603973,0,848,0,119,634,214,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,7102,65296,TRUE,39.73363,-121.636521,0,819,0,63,634,185,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,66980,131795,TRUE,39.753902,-121.599241,0,1071,0,125,634,437,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,64051,84888,FALSE,39.756649,-121.597676,0,1384,0,131,634,750,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,54619,5152,FALSE,39.764336,-121.594176,0,1055,0,133,635,420,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,112200,255000,FALSE,39.761536,-121.597432,0,848,0,107,635,213,1,0.600070053,1960,Post1940,RES1,2,TRUE,1125,Economic,121320
Paradise,44196,88419,TRUE,39.734647,-121.651532,0,798,0,65,635,163,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,30000,40000,FALSE,39.78277,-121.588525,0,-1,0,92,636,-1,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,73612,145000,TRUE,39.740229,-121.573639,0,1219,0,87,636,583,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,45078,62229,FALSE,39.771412,-121.618361,0,973,0,123,637,336,1,0.600070053,1960,Post1940,RES1,2,TRUE,1125,Economic,121320
Paradise,122767,273927,TRUE,39.774771,-121.574258,0,890,0,62,637,253,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,158100,409020,TRUE,39.749344,-121.637541,0,797,0,83,638,159,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,97903,408000,FALSE,39.730061,-121.646667,0,866,0,55,638,228,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,47821,140095,TRUE,39.737788,-121.62911,0,1170,0,99,638,532,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,127500,257040,FALSE,39.79028,-121.580855,0,846,0,98,641,205,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,183885,274500,TRUE,39.727022,-121.617851,0,866,0,5,641,225,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,78476,348084,FALSE,39.761743,-121.636112,0,951,0,94,642,309,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,91221,149304,TRUE,39.764214,-121.588662,0,1051,0,151,642,409,1,0.600070053,1950,Post1940,RES1,3,FALSE,1500,Economic,156060
Paradise,71012,85000,FALSE,39.742475,-121.591137,0,1233,0,111,642,591,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,112200,200940,FALSE,39.761646,-121.588474,0,747,0,152,643,104,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,96900,153000,TRUE,39.772053,-121.603384,0,844,0,110,644,200,1,0.600070053,1960,Post1940,RES1,3,FALSE,1500,Average,191910
Paradise,117300,316200,FALSE,39.733158,-121.652126,0,-1,0,64,645,-1,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,60337,237405,TRUE,39.758809,-121.582467,0,939,0,112,645,294,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,107219,215512,FALSE,39.778212,-121.591918,0,833,0,114,645,188,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,96498,134953,FALSE,39.764116,-121.574106,0,1204,0,41,645,559,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,73612,159252,FALSE,39.742039,-121.583161,0,1012,0,70,648,364,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,40000,60000,FALSE,39.792105,-121.576961,0,-1,0,93,648,-1,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,112200,197880,TRUE,39.762431,-121.608316,0,797,0,62,648,149,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,21261,65315,FALSE,39.741536,-121.628138,0,809,0,105,649,160,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,88702,263617,TRUE,39.758455,-121.587361,0,897,0,143,649,248,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,29370,198500,FALSE,39.761135,-121.596261,0,781,0,118,649,132,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,44801,36842,TRUE,39.754246,-121.603949,0,763,0,94,649,114,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,85371,97545,FALSE,39.785198,-121.579099,0,865,0,94,649,216,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,49766,108536,FALSE,39.756279,-121.606375,0,931,0,64,650,281,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,27540,321300,FALSE,39.761511,-121.624128,0,848,0,77,651,197,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,38130,143720,TRUE,39.738252,-121.648146,0,903,0,85,652,251,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,14712,12992,FALSE,39.762343,-121.594287,0,1250,0,131,652,598,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,112200,264180,TRUE,39.759318,-121.588638,0,819,0,141,652,167,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,131341,216658,FALSE,39.764078,-121.636221,0,844,0,101,652,192,1,0.600070053,1960,Post1940,RES1,2,TRUE,1125,Economic,121320
Paradise,94818,230093,FALSE,39.773628,-121.576599,0,1083,0,82,652,431,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,51908,226913,FALSE,39.738208,-121.644614,0,1051,0,93,655,396,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,96036,205361,TRUE,39.738208,-121.644614,0,897,0,93,656,241,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,117300,306000,FALSE,39.770716,-121.589636,0,854,0,137,657,197,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,34680,175000,FALSE,39.772016,-121.62239,0,1237,0,136,657,580,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,128118,176235,FALSE,39.790759,-121.589836,0,995,0,42,658,337,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,110000,187000,FALSE,39.767591,-121.62424,0,876,0,129,658,218,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,112200,153000,FALSE,39.767226,-121.622832,0,859,0,121,659,200,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,11308,7831,TRUE,39.737829,-121.584974,0,925,0,48,659,266,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,69933,103890,FALSE,39.736313,-121.622271,0,890,0,37,662,228,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,69596,202125,FALSE,39.760686,-121.580991,0,1000,0,113,662,338,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,75000,40000,FALSE,39.781253,-121.601398,0,-1,0,97,663,-1,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,16167,40861,FALSE,39.784284,-121.604679,0,897,0,58,663,234,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,58799,122618,TRUE,39.764004,-121.608245,0,874,0,90,664,210,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,30916,150000,FALSE,39.749899,-121.584663,0,768,0,113,664,104,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,30916,360000,FALSE,39.776103,-121.62896,0,1191,0,72,664,527,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,103895,232394,TRUE,39.735541,-121.649916,0,1020,0,71,664,356,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,117300,242760,TRUE,39.777284,-121.618902,0,852,0,102,664,188,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,112200,321300,TRUE,39.761788,-121.597434,0,937,0,106,664,273,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,28855,330000,FALSE,39.740533,-121.600154,0,867,0,60,664,203,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,63297,295800,FALSE,39.737294,-121.633123,0,921,0,103,664,257,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,15786,91798,TRUE,39.764066,-121.582493,0,999,0,111,665,334,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,98306,207970,TRUE,39.761993,-121.634409,0,-1,0,106,665,-1,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,153000,345780,FALSE,39.731136,-121.567239,0,908,0,33,666,242,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,137700,367200,TRUE,39.761242,-121.63639,0,959,0,92,666,293,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,125000,375000,FALSE,39.7601,-121.638176,0,1028,0,76,666,362,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,122400,255000,TRUE,39.73909,-121.631627,0,852,0,107,666,186,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,127500,249900,FALSE,39.774817,-121.588626,0,925,0,134,666,259,1,0.600070053,1960,Post1940,RES1,1,TRUE,1125,Economic,117250.3125
Paradise,22671,254000,FALSE,39.764951,-121.574145,0,859,0,42,673,186,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,82022,107723,TRUE,39.769309,-121.589614,0,897,0,143,676,221,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,135000,260000,TRUE,39.75157,-121.573215,0,860,0,55,677,183,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,66986,175152,FALSE,39.754675,-121.583462,0,1282,0,101,677,605,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,48777,116769,FALSE,39.734819,-121.651123,0,994,0,66,677,317,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,45000,118500,TRUE,39.771879,-121.624811,0,1230,0,122,678,552,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,102000,290496,TRUE,39.748569,-121.623623,0,-1,0,67,678,-1,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,75000,200000,TRUE,39.781003,-121.583701,0,1394,0,93,678,716,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,93267,23384,FALSE,39.747026,-121.587247,0,1000,0,136,679,321,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,56680,214200,FALSE,39.793294,-121.576385,0,837,0,86,680,157,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,29585,225000,TRUE,39.755093,-121.595146,0,1152,0,146,685,467,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,130000,240000,FALSE,39.760722,-121.631072,0,964,0,109,685,279,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,50680,126475,TRUE,39.769399,-121.585727,0,874,0,136,685,189,1,0.600070053,1960,Post1940,RES1,1,TRUE,1125,Average,140467.5
Paradise,61375,67194,TRUE,39.772036,-121.60104,0,825,0,119,686,139,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,50821,123231,TRUE,39.798311,-121.575621,0,1007,0,50,686,321,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,109208,67500,FALSE,39.753856,-121.590233,0,-1,0,155,686,-1,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,28560,183600,FALSE,39.769477,-121.617888,0,908,0,115,687,221,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,32640,315000,FALSE,39.794511,-121.580136,0,1092,0,72,687,405,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,27056,33409,FALSE,39.737349,-121.595576,0,903,0,58,690,213,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,8072,50899,FALSE,39.769454,-121.591089,0,986,0,132,690,296,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,42464,24311,TRUE,39.746895,-121.626918,0,-1,0,85,690,-1,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,81879,199947,FALSE,39.75981,-121.593969,0,1026,0,134,690,336,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,41878,152944,FALSE,39.76458,-121.600043,0,1029,0,111,691,338,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,26279,113000,FALSE,39.748179,-121.584731,0,-1,0,107,691,-1,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,30916,180000,TRUE,39.772593,-121.590937,0,985,0,125,691,294,1,0.600070053,1960,Post1940,RES1,1,TRUE,1125,Average,140467.5
Paradise,50960,56626,FALSE,39.760908,-121.62639,0,880,0,89,691,189,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,117300,326400,FALSE,39.745138,-121.643128,0,936,0,77,692,244,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,125000,284000,TRUE,39.773455,-121.588275,0,-1,0,139,692,-1,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,35354,46415,TRUE,39.771807,-121.6063,0,1000,0,122,692,308,1,0.600070053,1950,Post1940,RES1,1,TRUE,1125,Average,140467.5
Paradise,91137,155469,FALSE,39.759551,-121.638173,0,1093,0,73,693,400,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,37740,113000,FALSE,39.759752,-121.611139,0,1285,0,43,694,591,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,47303,190000,FALSE,39.776286,-121.600395,0,930,0,135,697,233,1,0.600070053,1960,Post1940,RES1,1,TRUE,1125,Economic,117250.3125
Paradise,12216,32643,TRUE,39.754313,-121.598467,0,874,0,127,697,177,1,0.600070053,1950,Post1940,RES1,1,TRUE,1125,Economic,117250.3125
Paradise,57164,190000,FALSE,39.766608,-121.635557,0,979,0,102,697,282,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,120000,270000,FALSE,39.767275,-121.627135,0,-1,0,137,697,-1,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,32977,130000,FALSE,39.788906,-121.580529,0,1077,0,105,697,380,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,65164,39104,FALSE,39.781756,-121.59076,0,972,0,81,697,275,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,110879,226649,FALSE,39.731094,-121.56921,0,-1,0,45,698,-1,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,52193,218808,TRUE,39.777433,-121.586377,0,1012,0,115,699,313,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,40000,380000,FALSE,39.742745,-121.636323,0,1202,0,106,699,503,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,95208,114641,TRUE,39.765429,-121.590266,0,917,0,155,699,218,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,112200,328100,FALSE,39.767139,-121.63312,0,1322,0,126,699,623,1,0.600070053,1960,Post1940,RES1,1,TRUE,1125,Economic,117250.3125
Paradise,25764,5152,FALSE,39.758037,-121.595977,0,1204,0,144,700,504,1,0.600070053,1940,Post1940,RES1,1,TRUE,1125,Economic,117250.3125
Paradise,25500,96000,FALSE,39.745556,-121.592573,0,907,0,136,700,207,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,22119,35000,FALSE,39.753766,-121.602705,0,-1,0,93,700,-1,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,120000,222000,FALSE,39.762547,-121.592672,0,967,0,134,700,267,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,107174,186937,FALSE,39.771805,-121.605726,0,987,0,119,700,287,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,46411,75390,FALSE,39.749441,-121.596351,0,942,0,136,700,242,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,61351,16732,FALSE,39.756584,-121.580572,0,862,0,101,700,162,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,44313,98900,FALSE,39.731491,-121.637144,0,881,0,60,700,181,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,54945,160865,FALSE,39.744828,-121.643259,0,1086,0,80,701,385,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,40000,90000,FALSE,39.789394,-121.581092,0,1359,0,101,701,658,1,0.600070053,1960,Post1940,RES1,1,TRUE,1125,Average,140467.5
Paradise,30600,182580,FALSE,39.74732,-121.622871,0,951,0,64,701,250,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,76555,119024,TRUE,39.741004,-121.600123,0,963,0,63,706,257,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,105000,162000,FALSE,39.742578,-121.569793,0,887,0,75,706,181,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,41222,135000,FALSE,39.791543,-121.591575,0,-1,0,27,708,-1,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,66929,90500,TRUE,39.753421,-121.583583,0,1345,0,105,708,637,1,0.600070053,1950,Post1940,RES1,1,TRUE,1125,Economic,117250.3125
Paradise,96900,153000,FALSE,39.770949,-121.626336,0,804,0,119,708,96,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,65094,82852,TRUE,39.742943,-121.591176,0,924,0,115,711,213,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,117300,392700,TRUE,39.767478,-121.596562,0,894,0,127,712,182,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,87124,215922,TRUE,39.760826,-121.637657,0,908,0,83,712,196,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,38892,76977,TRUE,39.762593,-121.58646,0,-1,0,134,712,-1,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,62286,119619,FALSE,39.788245,-121.573165,0,879,0,77,712,167,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,34808,38873,FALSE,39.778337,-121.603191,0,872,0,106,712,160,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,48711,36881,FALSE,39.785623,-121.58169,0,1140,0,94,714,426,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,39780,290000,FALSE,39.783216,-121.599667,0,1198,0,88,715,483,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,132600,315180,FALSE,39.733161,-121.652842,0,833,0,55,715,118,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,69334,313906,TRUE,39.772813,-121.622709,0,944,0,130,719,225,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,90264,60000,TRUE,39.731136,-121.65126,0,1286,0,61,719,567,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,51000,165240,FALSE,39.774782,-121.627577,0,879,0,92,719,160,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,117941,35000,FALSE,39.765932,-121.582413,0,1030,0,124,720,310,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,18049,32000,TRUE,39.747258,-121.5825,0,-1,0,85,720,-1,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,36069,153000,FALSE,39.784784,-121.587803,0,895,0,88,721,174,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,35362,215000,FALSE,39.778021,-121.570362,0,973,0,51,721,252,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,122400,178500,FALSE,39.742094,-121.594172,0,868,0,97,721,147,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,135000,339000,FALSE,39.744749,-121.571348,0,974,0,61,722,252,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,145185,143294,TRUE,39.741497,-121.627711,0,972,0,102,725,247,1,0.600070053,1940,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,50680,117315,FALSE,39.792804,-121.584485,0,883,0,80,725,158,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,30600,66500,FALSE,39.786556,-121.571882,0,-1,0,61,726,-1,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,45900,150000,FALSE,39.796901,-121.583305,0,1237,0,64,727,510,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,41222,165000,FALSE,39.745434,-121.624015,0,960,0,81,727,233,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,19579,112200,FALSE,39.780639,-121.589415,0,915,0,97,727,188,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,45000,97000,FALSE,39.772764,-121.585321,0,-1,0,130,729,-1,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,40000,75000,FALSE,39.77389,-121.61754,0,1167,0,114,729,438,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,47473,165637,FALSE,39.79595,-121.578509,0,1097,0,66,732,365,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,66929,213806,FALSE,39.767976,-121.633453,0,1085,0,116,733,352,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,24480,163200,FALSE,39.777506,-121.586849,0,915,0,116,735,180,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,84936,204698,FALSE,39.762834,-121.634904,0,1191,0,106,736,455,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,52651,190950,TRUE,39.781169,-121.605835,0,1022,0,83,739,283,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,65642,96985,FALSE,39.782757,-121.576892,0,803,0,94,739,64,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,131341,160906,FALSE,39.764015,-121.570014,0,861,0,27,740,121,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,69334,313906,TRUE,39.772813,-121.622709,0,1092,0,130,742,350,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,25500,204000,FALSE,39.770943,-121.604565,0,916,0,105,743,173,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,96261,320300,FALSE,39.734733,-121.58505,0,973,0,30,743,230,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,48313,58500,FALSE,39.751978,-121.598237,0,-1,0,123,743,-1,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,59491,199391,FALSE,39.75903,-121.588106,0,909,0,146,746,163,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,17638,20000,FALSE,39.743449,-121.583189,0,1364,0,73,747,617,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,48249,18185,FALSE,39.750325,-121.586227,0,-1,0,131,747,-1,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,55514,130000,FALSE,39.773616,-121.608961,0,922,0,128,747,175,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,95000,160000,TRUE,39.781146,-121.596525,0,1028,0,97,747,281,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Average,184125
Paradise,54681,49213,TRUE,39.759682,-121.625941,0,883,0,70,747,136,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,40332,15012,TRUE,39.772554,-121.578848,0,910,0,91,748,162,1,0.600070053,1960,Post1940,RES1,1,TRUE,1125,Economic,117250.3125
Paradise,25764,214200,FALSE,39.763335,-121.625201,0,959,0,91,748,211,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,21930,144000,FALSE,39.765475,-121.58925,0,918,0,158,753,165,1,0.600070053,1940,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,13200,15000,FALSE,39.752942,-121.584713,0,-1,0,120,753,-1,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Average,174990
Paradise,20611,145000,TRUE,39.780228,-121.584067,0,1261,0,105,754,507,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,28339,65000,FALSE,39.745203,-121.639352,0,1369,0,98,754,615,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,84936,185600,FALSE,39.735602,-121.576046,0,897,0,74,755,142,1,0.600070053,1950,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,20400,170500,FALSE,39.762558,-121.593415,0,1133,0,131,755,378,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,25596,124178,TRUE,39.7343,-121.650405,0,1428,0,71,755,673,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,24217,325000,FALSE,39.770996,-121.602701,0,1035,0,108,756,279,1,0.600070053,1950,Post1940,RES1,1,FALSE,1500,Economic,146415
Paradise,24500,124000,FALSE,39.757662,-121.589368,0,-1,0,149,757,-1,1,0.600070053,1960,Post1940,RES1,2,FALSE,1500,Economic,156060
Paradise,56786,123534,FALSE,39.776885,-121.580576,0,931,0,100,757,174,1,0.600070053,1960,Post1940,RES1,1,FALSE,1500,Average,174990
